part_id,part_name,manufacturer,price,compatible_car_model
627533,Radiator Fan,Hyundai,775.91,MG HS
785381,Oil Filter,Kia,757.79,Nissan Sunny
83568,Wheel Rim,Kia,34.63,Suzuki Cultus
932782,Ignition Coil,Hino Pak,292.87,Kia Picanto
989967,Fuel Injector,Hyundai,426.83,Suzuki Cultus
703968,Tail Light,Suzuki,320.43,Suzuki Cultus
689927,Thermostat,Changan,676.83,Nissan Sunny
890640,Radiator,United Motors,581.03,Toyota Vitz
474987,Tire,Prince Motors,232.56,Toyota Vitz
489852,Battery,Kia,281.66,Suzuki Mehran
90008,Spark Plug,Kia,126.98,Suzuki Wagon R
594401,Brake Pad,Ghandhara Nissan,120.87,Suzuki Wagon R
57382,Oil Filter,Prince Motors,484.91,Toyota Land Cruiser
786445,Clutch Kit,Toyota,917.44,Kia Sportage
548510,Headlight,Honda,418.84,Honda City
124482,Tire,Proton,200.87,Truck
615124,Radiator Fan,Changan,448.97,Toyota Vitz
963673,Headlight,Toyota,263.4,Toyota Yaris
505860,Starter Motor,MG Motors,959.66,Suzuki Bolan
478977,Tire,Honda,931.38,Kia Picanto
917773,Air Filter,Hino Pak,213.42,Kia Sportage
355268,Headlight,Hino Pak,38.2,Suzuki Swift
994403,Tire,Hino Pak,989.54,Kia Sorento
666714,Fuel Injector,Hino Pak,756.55,Honda Civic
810610,Ignition Coil,United Motors,488.89,Honda Civic
289602,Spark Plug,Suzuki,688.07,Kia Picanto
165577,Oil Filter,Prince Motors,265.69,Honda Civic
957387,Radiator,Hino Pak,777.09,Kia Sorento
441261,Tire,Nissan,499.64,Toyota Hilux
479917,Oil Filter,Prince Motors,304.63,Toyota Fortuner
74415,Tire,Prince Motors,891.88,Suzuki Wagon R
409731,Alternator,Proton,662.98,Toyota Vitz
40795,Alternator,Toyota,749.55,Honda City
275616,Steering Wheel,Nissan,664.99,Toyota Land Cruiser
76900,Thermostat,Ghandhara Nissan,643.19,Suzuki Bolan
851354,Fuel Tank,United Motors,878.76,Toyota Vitz
515819,AC Compressor,Honda,731.82,Suzuki Alto
287657,Tail Light,Kia,62.52,Changan Alsvin
353511,Oil Filter,Suzuki,946.32,Suzuki Bolan
228881,Tire,Hino Pak,230.52,Hyundai Elantra
99330,Exhaust Pipe,Ghandhara Nissan,655.51,Toyota Land Cruiser
173408,Starter Motor,Ghandhara Nissan,404.15,Honda BR-V
610627,Brake Pad,Hyundai,81.72,MG HS
581326,Spark Plug,Honda,721.0,Toyota Land Cruiser
204212,Headlight,Prince Motors,300.98,Hyundai Sonata
211540,Ignition Coil,Prince Motors,857.87,Toyota Hilux
723939,Clutch Kit,Nissan,255.65,Hyundai Sonata
551523,AC Compressor,Ghandhara Nissan,878.26,Hyundai Tucson
912238,Clutch Kit,Honda,628.6,Toyota Corolla
224391,Air Filter,United Motors,662.54,Toyota Fortuner
619421,Clutch Kit,Ghandhara Nissan,567.84,Hyundai Sonata
134446,Alternator,MG Motors,280.37,Hyundai Elantra
283336,Fuel Injector,Nissan,166.3,Hyundai Sonata
825205,Headlight,Nissan,872.0,Changan Alsvin
684848,Fuel Injector,Changan,397.7,Kia Sportage
501767,Brake Pad,Toyota,623.06,Honda BR-V
45270,Headlight,Changan,917.43,Honda City
292360,Water Pump,Honda,875.46,Suzuki Alto
219967,Wheel Rim,Kia,644.98,Hyundai Sonata
558287,Shocck Absorber,MG Motors,764.49,Suzuki Alto
233640,Air Filter,Honda,628.0,Hyundai Elantra
434804,Starter Motor,Suzuki,863.3,MG HS
173485,Fuel Injector,MG Motors,155.07,Hyundai Sonata
36082,Steering Wheel,Suzuki,641.43,Kia Sportage
66946,Clutch Kit,Suzuki,784.35,Honda BR-V
120661,Battery,Hyundai,563.83,Toyota Yaris
659608,Brake Pad,Hyundai,957.42,Suzuki Swift
657312,Headlight,Kia,90.13,Suzuki Alto
980895,Spark Plug,Nissan,27.32,Hyundai Tucson
446657,Oil Filter,Ghandhara Nissan,722.42,Hyundai Tucson
223839,Shocck Absorber,Proton,653.77,MG HS
992511,Water Pump,Toyota,61.53,Changan Alsvin
621639,Radiator,Honda,876.84,Toyota Hilux
861326,Tire,Changan,182.18,Honda City
598353,Clutch Kit,Hyundai,65.64,Hyundai Sonata
428265,Fuel Injector,Changan,379.06,Hyundai Tucson
180319,Fuel Pump,Hyundai,182.34,MG HS
208475,Wheel Rim,Suzuki,495.78,Kia Sportage
553871,Ignition Coil,Proton,677.06,Suzuki Cultus
925976,Air Filter,United Motors,441.11,Suzuki Cultus
160135,Starter Motor,Ghandhara Nissan,336.79,Toyota Fortuner
392947,Water Pump,Ghandhara Nissan,965.81,Toyota Fortuner
643306,Radiator Fan,Ghandhara Nissan,307.72,Toyota Prius
932461,Radiator Fan,Hino Pak,518.32,Toyota Yaris
266955,Ignition Coil,Hino Pak,775.52,Toyota Yaris
164643,Water Pump,Kia,937.42,Toyota Prius
993739,Shocck Absorber,Hyundai,96.71,Kia Sportage
398955,Battery,Prince Motors,198.43,Suzuki Swift
369674,Water Pump,Ghandhara Nissan,621.73,Toyota Vitz
604752,Headlight,Honda,938.62,Nissan Sunny
590647,Fuel Pump,Proton,848.71,Toyota Hilux
426430,Wheel Rim,Changan,496.86,Toyota Prius
37113,Oil Filter,Suzuki,623.22,Changan Alsvin
675109,AC Compressor,Hyundai,914.9,Suzuki Bolan
868828,Spark Plug,Suzuki,298.15,Hyundai Tucson
881825,Alternator,Hyundai,155.03,Suzuki Cultus
319325,Alternator,Changan,563.05,Toyota Prius
316755,Clutch Kit,Toyota,402.48,Honda BR-V
795422,Clutch Kit,Proton,863.14,Kia Sorento
372392,Wheel Rim,Toyota,79.5,Toyota Land Cruiser
330364,Exhaust Pipe,Ghandhara Nissan,355.61,Toyota Land Cruiser
779625,Radiator,Toyota,305.92,Suzuki Mehran
27382,Exhaust Pipe,Hyundai,928.3,Toyota Prius
48957,Battery,Hyundai,275.53,Suzuki Alto
914398,Ignition Coil,Hyundai,178.88,Changan Alsvin
355339,Air Filter,Kia,459.38,Kia Sorento
892489,Brake Pad,Hino Pak,387.69,Kia Sportage
981859,Exhaust Pipe,Changan,472.53,Nissan Sunny
62314,Fuel Tank,Honda,447.99,Kia Picanto
62485,Battery,Hyundai,135.49,Toyota Vitz
13711,Steering Wheel,Hyundai,360.39,Hyundai Elantra
938775,Headlight,Toyota,686.04,Kia Picanto
394257,Alternator,Hino Pak,845.37,Toyota Hilux
437263,Tire,Honda,416.81,Toyota Fortuner
178014,Tire,MG Motors,161.16,Truck
866661,Shocck Absorber,Nissan,354.68,Kia Picanto
923624,Wheel Rim,Proton,169.15,Toyota Hilux
285965,Brake Pad,Ghandhara Nissan,586.42,Kia Sportage
526364,Steering Wheel,Nissan,644.21,Truck
400529,Spark Plug,United Motors,493.98,Toyota Land Cruiser
743976,Radiator Fan,Changan,184.14,Suzuki Mehran
163279,Water Pump,Suzuki,416.54,MG HS
779227,AC Compressor,Suzuki,792.42,Suzuki Mehran
358796,Tail Light,MG Motors,587.65,Changan Alsvin
324871,Fuel Tank,Changan,283.31,Kia Sorento
289316,Spark Plug,Proton,572.63,Honda BR-V
559094,Starter Motor,Changan,991.99,Changan Alsvin
757628,Fuel Pump,Hino Pak,46.2,Toyota Hilux
219437,Wheel Rim,Suzuki,521.41,Kia Sorento
985812,Fuel Tank,Nissan,734.5,Kia Sorento
266501,Oil Filter,Changan,830.87,Suzuki Alto
510939,Shocck Absorber,Proton,567.89,Honda City
74617,Fuel Injector,Suzuki,759.08,Truck
852962,Thermostat,Suzuki,633.55,Toyota Prius
577777,Fuel Tank,Hino Pak,220.16,Toyota Fortuner
973559,Clutch Kit,Honda,652.86,Suzuki Cultus
180547,Headlight,Changan,215.68,Kia Sorento
671626,Starter Motor,Honda,416.52,Hyundai Sonata
31813,Shocck Absorber,MG Motors,398.86,Suzuki Mehran
676129,Ignition Coil,Suzuki,242.26,Suzuki Alto
56042,Tail Light,Kia,298.39,Suzuki Wagon R
335730,Clutch Kit,Prince Motors,715.45,Suzuki Alto
151287,Exhaust Pipe,Honda,817.75,Toyota Prius
606939,Spark Plug,Toyota,239.4,Hyundai Sonata
856198,Battery,Suzuki,659.52,Suzuki Mehran
185940,Air Filter,Hino Pak,793.11,Toyota Fortuner
678129,Shocck Absorber,Ghandhara Nissan,567.63,Kia Picanto
615420,Radiator Fan,Proton,915.4,Hyundai Sonata
41110,Wheel Rim,Kia,57.63,Honda BR-V
191497,Spark Plug,Ghandhara Nissan,989.52,Honda BR-V
718890,Fuel Pump,United Motors,112.75,Hyundai Sonata
499902,Tail Light,Kia,119.28,Suzuki Swift
34247,Air Filter,Suzuki,85.88,Changan Alsvin
457287,Air Filter,Nissan,436.16,Changan Alsvin
422318,Shocck Absorber,Honda,935.45,Toyota Vitz
910987,Fuel Pump,Hyundai,383.98,Suzuki Cultus
577189,Air Filter,Ghandhara Nissan,207.68,Toyota Hilux
87479,Clutch Kit,Kia,284.19,Toyota Land Cruiser
994281,Oil Filter,Proton,231.73,Kia Sorento
969570,Radiator Fan,Honda,638.04,Hyundai Tucson
137148,Fuel Pump,Ghandhara Nissan,528.45,Suzuki Wagon R
558591,Radiator,Hino Pak,735.78,Honda Civic
805360,Steering Wheel,Changan,445.09,Suzuki Mehran
323264,Battery,United Motors,690.24,Hyundai Sonata
421609,Fuel Tank,Hino Pak,828.2,MG HS
771142,Air Filter,Changan,896.84,Kia Sportage
132923,Wheel Rim,Hino Pak,127.09,Suzuki Swift
322717,Spark Plug,Proton,573.82,Kia Sorento
237739,AC Compressor,Nissan,340.58,Hyundai Tucson
561212,Wheel Rim,Hyundai,996.09,Toyota Prius
33148,Thermostat,Hino Pak,12.89,Hyundai Sonata
184872,Wheel Rim,United Motors,745.84,Toyota Vitz
126093,Fuel Injector,Honda,252.04,Suzuki Wagon R
104781,Air Filter,Changan,780.2,Nissan Sunny
857568,Fuel Injector,MG Motors,116.2,MG HS
265769,Headlight,Hyundai,433.32,Hyundai Sonata
133284,Tire,Suzuki,845.67,Truck
539586,Tail Light,Hyundai,599.36,Suzuki Swift
537782,Air Filter,Changan,954.77,Suzuki Swift
564091,AC Compressor,Kia,686.93,Suzuki Wagon R
402172,Shocck Absorber,Suzuki,630.3,Hyundai Tucson
78663,Radiator,Toyota,997.87,Suzuki Alto
184869,Thermostat,Nissan,68.27,Suzuki Mehran
784935,Wheel Rim,MG Motors,42.51,Suzuki Wagon R
190820,Exhaust Pipe,Honda,334.09,Toyota Corolla
626236,Oil Filter,Changan,79.08,Hyundai Tucson
882338,Fuel Injector,Hino Pak,567.08,Kia Picanto
868043,Spark Plug,MG Motors,418.47,Suzuki Alto
490300,Fuel Injector,Hino Pak,600.62,Suzuki Alto
434726,Tire,Changan,613.11,Toyota Corolla
291812,Tail Light,Changan,979.72,Honda BR-V
852386,Wheel Rim,Prince Motors,742.18,Toyota Prius
608843,Exhaust Pipe,Proton,626.24,Honda Civic
834568,Clutch Kit,Prince Motors,907.98,Toyota Prius
552527,Spark Plug,Prince Motors,841.7,Kia Picanto
428625,Fuel Pump,MG Motors,484.07,Toyota Yaris
882581,Radiator Fan,Changan,865.56,Suzuki Bolan
855385,Brake Pad,Honda,914.74,Toyota Fortuner
45140,Tail Light,Kia,612.14,Toyota Hilux
282420,Steering Wheel,Prince Motors,955.84,Hyundai Sonata
840790,Clutch Kit,Suzuki,97.61,Hyundai Elantra
805773,Fuel Pump,Suzuki,893.42,Kia Sportage
109700,Ignition Coil,Ghandhara Nissan,973.32,Kia Sportage
40451,Battery,Hyundai,320.06,Nissan Sunny
998950,Battery,Toyota,144.78,Toyota Land Cruiser
464688,Radiator,Changan,312.28,Toyota Land Cruiser
779998,Water Pump,Suzuki,334.64,Toyota Yaris
652128,Brake Pad,Hino Pak,763.14,Toyota Prius
524968,Tail Light,Hyundai,520.26,Toyota Vitz
792349,Wheel Rim,Honda,123.33,Changan Alsvin
92672,Thermostat,Hyundai,45.31,Changan Alsvin
556916,Brake Pad,United Motors,457.64,Suzuki Bolan
987812,Ignition Coil,United Motors,486.65,Hyundai Sonata
698082,Wheel Rim,Suzuki,242.76,Toyota Hilux
276014,Radiator,Prince Motors,589.52,Toyota Fortuner
399776,Spark Plug,Hyundai,278.65,Toyota Yaris
250103,Clutch Kit,United Motors,470.17,Hyundai Elantra
782194,Shocck Absorber,United Motors,177.32,Honda Civic
400811,Alternator,Hyundai,323.62,Hyundai Tucson
18779,Thermostat,Ghandhara Nissan,873.84,Truck
462051,Exhaust Pipe,MG Motors,280.49,Suzuki Wagon R
865054,Thermostat,United Motors,513.6,Suzuki Cultus
7137,Tail Light,Kia,884.79,Toyota Yaris
317420,Fuel Injector,Proton,63.68,Hyundai Sonata
712918,Tail Light,Honda,96.87,Toyota Vitz
878414,Fuel Tank,MG Motors,582.34,Hyundai Tucson
214956,Headlight,MG Motors,705.68,Hyundai Tucson
927172,Exhaust Pipe,Proton,523.74,Changan Alsvin
482495,Tire,Hyundai,412.99,Suzuki Swift
523147,Spark Plug,Hino Pak,611.34,Kia Sorento
838224,Radiator,Hyundai,297.41,Kia Sportage
39142,Clutch Kit,Kia,879.98,Honda Civic
535547,Radiator,Ghandhara Nissan,195.18,Changan Alsvin
873838,Exhaust Pipe,MG Motors,373.61,Hyundai Elantra
201768,Clutch Kit,Prince Motors,418.23,Honda BR-V
108341,Alternator,Hyundai,181.16,Toyota Yaris
64214,Fuel Tank,Nissan,352.92,Kia Picanto
576294,Fuel Tank,United Motors,23.67,Kia Picanto
42058,Water Pump,MG Motors,969.08,Toyota Hilux
586161,Thermostat,United Motors,908.32,Toyota Land Cruiser
406890,Thermostat,Changan,229.99,Suzuki Mehran
709615,Starter Motor,Hino Pak,567.68,Suzuki Mehran
614365,Thermostat,Kia,782.68,Toyota Land Cruiser
891847,Ignition Coil,Honda,244.55,Kia Picanto
637530,Clutch Kit,MG Motors,623.04,Suzuki Swift
804799,Battery,Toyota,416.35,Toyota Corolla
275672,Oil Filter,Toyota,534.69,Suzuki Mehran
259340,Shocck Absorber,MG Motors,340.11,Suzuki Mehran
558489,Tire,Hino Pak,628.18,Toyota Yaris
770286,Alternator,MG Motors,629.78,Kia Sorento
847366,Clutch Kit,Kia,402.4,Suzuki Alto
804317,Air Filter,Suzuki,682.97,Toyota Hilux
636631,AC Compressor,Ghandhara Nissan,754.66,Suzuki Bolan
307832,AC Compressor,Toyota,232.39,Suzuki Cultus
841331,Oil Filter,Proton,607.81,Suzuki Mehran
557177,Alternator,MG Motors,905.68,Toyota Prius
261005,Shocck Absorber,Hino Pak,313.06,Hyundai Tucson
746060,Fuel Injector,Toyota,868.79,Hyundai Elantra
669721,Air Filter,Honda,198.09,Toyota Fortuner
456026,Headlight,Kia,159.76,Honda City
423314,Spark Plug,Toyota,176.75,Honda City
538037,Air Filter,Ghandhara Nissan,199.52,Suzuki Swift
696022,Fuel Tank,United Motors,693.3,Toyota Yaris
547910,Spark Plug,Hyundai,703.25,Honda Civic
701511,Steering Wheel,United Motors,366.87,Toyota Fortuner
27378,Alternator,Prince Motors,131.24,Truck
723061,Thermostat,MG Motors,653.09,Suzuki Wagon R
556772,Fuel Tank,United Motors,328.55,Suzuki Mehran
648118,Tail Light,Changan,713.0,Hyundai Sonata
729487,Spark Plug,Hino Pak,969.3,Suzuki Alto
367131,Shocck Absorber,Proton,167.98,Suzuki Bolan
661458,Ignition Coil,Changan,159.6,Toyota Fortuner
41673,Shocck Absorber,Toyota,918.67,Toyota Fortuner
989584,Shocck Absorber,Toyota,100.77,Hyundai Elantra
460514,Fuel Tank,Ghandhara Nissan,124.3,Hyundai Elantra
941005,Steering Wheel,United Motors,543.91,Kia Sportage
937442,Fuel Tank,Toyota,440.99,Kia Picanto
876472,Starter Motor,Prince Motors,516.56,Toyota Yaris
441123,Spark Plug,Hino Pak,675.87,Toyota Yaris
198510,Radiator Fan,Hyundai,143.95,Honda City
255843,Steering Wheel,United Motors,261.01,Suzuki Mehran
647394,AC Compressor,Kia,536.34,MG HS
819431,Steering Wheel,Changan,489.84,Toyota Yaris
49373,Alternator,Honda,287.45,Toyota Vitz
8897,Alternator,United Motors,477.75,Truck
896035,Water Pump,Toyota,895.69,Suzuki Bolan
26048,Steering Wheel,Toyota,174.1,Toyota Hilux
716245,Thermostat,Suzuki,278.32,Suzuki Cultus
615667,Brake Pad,Suzuki,743.79,Hyundai Elantra
246349,Radiator Fan,Honda,225.32,Hyundai Tucson
936679,Exhaust Pipe,Nissan,714.5,Toyota Fortuner
165818,Exhaust Pipe,Changan,625.73,Suzuki Wagon R
958237,Fuel Pump,United Motors,593.88,Toyota Vitz
717414,Air Filter,Changan,209.67,Honda Civic
519224,Exhaust Pipe,United Motors,683.7,Suzuki Alto
710716,Alternator,Prince Motors,525.19,Kia Sorento
387965,Radiator,Nissan,293.93,Toyota Fortuner
610303,Shocck Absorber,Honda,589.44,Toyota Fortuner
280458,Radiator Fan,Ghandhara Nissan,785.37,MG HS
85752,Fuel Tank,Prince Motors,929.27,Toyota Corolla
373081,Starter Motor,Changan,978.88,Hyundai Elantra
149952,Ignition Coil,Toyota,834.91,Toyota Hilux
321268,Tire,Proton,386.78,Suzuki Alto
38848,Water Pump,Kia,124.01,Kia Picanto
693256,Headlight,Toyota,199.18,Toyota Yaris
627890,Tail Light,Changan,466.74,Toyota Yaris
947989,Exhaust Pipe,Changan,863.58,Toyota Corolla
519554,Radiator Fan,Hino Pak,180.34,Kia Picanto
138640,Brake Pad,United Motors,247.88,Kia Picanto
408663,Ignition Coil,MG Motors,788.4,Changan Alsvin
199028,Tire,Honda,353.08,Toyota Fortuner
457820,Starter Motor,Changan,607.87,Suzuki Mehran
310977,Starter Motor,Suzuki,274.63,Toyota Land Cruiser
892787,Headlight,Changan,912.35,Toyota Fortuner
145824,Air Filter,MG Motors,634.28,Toyota Land Cruiser
568916,Spark Plug,Hino Pak,750.24,Toyota Vitz
830241,Ignition Coil,Nissan,231.27,Suzuki Swift
735672,Thermostat,Nissan,964.59,Suzuki Wagon R
820639,Exhaust Pipe,Suzuki,243.73,Suzuki Cultus
862542,Radiator Fan,MG Motors,302.71,Kia Sportage
101644,Fuel Injector,Kia,41.9,Honda Civic
145435,Radiator Fan,Suzuki,548.38,Nissan Sunny
642676,Radiator,Suzuki,59.9,Kia Sorento
302711,Fuel Tank,Hino Pak,630.17,Honda Civic
555663,Clutch Kit,MG Motors,121.64,MG HS
16280,Headlight,Toyota,678.84,Toyota Prius
361989,Tail Light,Hyundai,741.41,Hyundai Sonata
789345,Fuel Injector,Proton,255.88,Kia Sorento
703614,Ignition Coil,Changan,312.45,Changan Alsvin
272682,Steering Wheel,United Motors,808.32,Toyota Prius
339217,Exhaust Pipe,Changan,982.03,Toyota Land Cruiser
247303,Shocck Absorber,United Motors,286.59,MG HS
269213,Tire,Prince Motors,54.75,Suzuki Bolan
476459,Starter Motor,Suzuki,960.99,Toyota Corolla
385841,Headlight,United Motors,211.15,Toyota Prius
195361,AC Compressor,Toyota,653.12,Truck
130688,AC Compressor,Hino Pak,630.61,Toyota Vitz
650292,Tire,Honda,576.21,Toyota Hilux
511607,Clutch Kit,Honda,699.43,Suzuki Swift
136792,Fuel Tank,Hyundai,200.48,Toyota Vitz
339822,Radiator Fan,United Motors,289.9,Toyota Corolla
693215,Starter Motor,Suzuki,604.75,Toyota Hilux
916102,Tail Light,Toyota,374.22,Toyota Land Cruiser
324759,Fuel Tank,United Motors,629.4,Hyundai Elantra
854660,Alternator,Changan,909.24,Suzuki Bolan
409690,Fuel Injector,Hino Pak,188.03,Suzuki Cultus
87709,Starter Motor,Hino Pak,32.11,Suzuki Cultus
386108,Spark Plug,Honda,67.01,Hyundai Tucson
248317,Wheel Rim,Hino Pak,695.7,Toyota Yaris
44105,Fuel Injector,Toyota,968.21,Toyota Yaris
246194,AC Compressor,Suzuki,83.06,Kia Sportage
289670,Fuel Injector,Kia,926.41,MG HS
259391,Tail Light,Nissan,704.1,Nissan Sunny
941704,Thermostat,Hino Pak,31.69,MG HS
616092,Tire,Prince Motors,683.57,Suzuki Swift
858995,Shocck Absorber,Kia,24.77,Suzuki Swift
398722,Battery,Honda,906.36,Toyota Yaris
519083,Fuel Tank,Prince Motors,713.88,Honda Civic
376356,Wheel Rim,Ghandhara Nissan,489.48,Toyota Corolla
298262,Thermostat,Hyundai,483.6,Toyota Vitz
583840,Spark Plug,Toyota,492.85,Suzuki Swift
709145,Clutch Kit,Hino Pak,513.74,Truck
108346,AC Compressor,Ghandhara Nissan,210.63,Suzuki Bolan
289077,Fuel Pump,Prince Motors,893.85,Honda Civic
519103,Starter Motor,Changan,436.96,Suzuki Mehran
599500,Headlight,Suzuki,169.58,Hyundai Sonata
555780,Exhaust Pipe,Nissan,759.38,Kia Sorento
900960,Fuel Pump,Hyundai,934.82,Changan Alsvin
539840,Air Filter,MG Motors,260.56,Truck
649842,Water Pump,United Motors,397.08,Suzuki Wagon R
482368,Clutch Kit,Nissan,614.06,Hyundai Elantra
954839,Air Filter,Prince Motors,746.4,Hyundai Sonata
891423,Shocck Absorber,Ghandhara Nissan,75.75,Kia Picanto
705491,Steering Wheel,Hino Pak,121.23,Suzuki Cultus
522895,AC Compressor,MG Motors,224.92,Toyota Land Cruiser
638566,Exhaust Pipe,Changan,19.08,Honda Civic
172194,Exhaust Pipe,Toyota,746.12,Toyota Hilux
858332,Clutch Kit,Nissan,84.55,Suzuki Bolan
454727,Starter Motor,Ghandhara Nissan,838.37,Suzuki Mehran
857509,Ignition Coil,Suzuki,169.58,Nissan Sunny
734769,Tire,Nissan,392.45,Truck
468181,Brake Pad,Prince Motors,273.16,Suzuki Cultus
161667,Thermostat,Prince Motors,813.16,MG HS
49158,Spark Plug,MG Motors,318.82,Hyundai Elantra
102497,Tail Light,United Motors,991.94,Honda BR-V
569564,Alternator,Hyundai,286.81,Suzuki Cultus
687639,Battery,Ghandhara Nissan,250.89,Changan Alsvin
287217,AC Compressor,Changan,717.77,Suzuki Alto
476679,Radiator,Nissan,946.51,Honda BR-V
532541,Tire,Nissan,425.11,Toyota Yaris
307786,Radiator,Prince Motors,728.14,Toyota Prius
614004,Air Filter,Changan,781.12,MG HS
572385,Tail Light,Kia,147.78,Suzuki Alto
89465,Air Filter,Toyota,877.68,Toyota Vitz
196894,Fuel Tank,Ghandhara Nissan,409.98,Hyundai Tucson
681170,Shocck Absorber,Toyota,723.18,Honda Civic
98195,AC Compressor,Honda,238.89,Toyota Prius
625541,Ignition Coil,Ghandhara Nissan,678.77,MG HS
997608,Exhaust Pipe,Toyota,707.84,Truck
474166,Fuel Pump,Kia,375.43,Changan Alsvin
810074,Battery,Hyundai,80.47,Honda City
739727,Tail Light,Hyundai,197.01,Suzuki Mehran
594959,Water Pump,Honda,250.7,MG HS
944975,Tire,MG Motors,672.03,Toyota Fortuner
247255,Fuel Tank,Nissan,920.08,Honda BR-V
31751,Fuel Pump,United Motors,159.56,Suzuki Swift
693009,Headlight,Kia,223.87,Hyundai Elantra
761235,Ignition Coil,Hyundai,84.58,Suzuki Alto
903360,Brake Pad,United Motors,287.13,Toyota Yaris
636414,Alternator,Kia,417.81,Suzuki Mehran
90113,Radiator,Proton,989.04,Hyundai Tucson
237781,Brake Pad,Suzuki,824.82,Changan Alsvin
573045,Brake Pad,Changan,372.03,Honda City
775252,Air Filter,Honda,589.82,Changan Alsvin
454032,Air Filter,Hyundai,883.17,Suzuki Bolan
543556,Radiator Fan,Honda,774.68,Nissan Sunny
992781,Steering Wheel,Prince Motors,473.67,Honda Civic
485817,Clutch Kit,United Motors,742.79,Kia Sorento
240856,Battery,MG Motors,157.69,Toyota Land Cruiser
527955,Headlight,Nissan,780.79,Suzuki Mehran
701967,Ignition Coil,Ghandhara Nissan,715.35,MG HS
258294,Oil Filter,Hyundai,515.33,Hyundai Tucson
706013,Headlight,Suzuki,891.78,Honda Civic
176336,AC Compressor,Proton,307.35,MG HS
768117,Clutch Kit,Hyundai,944.6,Toyota Vitz
13872,Ignition Coil,Ghandhara Nissan,350.58,Toyota Vitz
406441,Spark Plug,Honda,983.86,Toyota Prius
48948,Alternator,MG Motors,91.71,Honda Civic
505455,Starter Motor,Honda,230.15,Suzuki Mehran
265606,Oil Filter,Honda,960.02,Toyota Fortuner
670573,Alternator,Suzuki,952.18,Kia Picanto
778833,Radiator,Hyundai,401.13,Toyota Yaris
2775,Shocck Absorber,Proton,370.49,Toyota Hilux
462898,Tail Light,Honda,235.78,Suzuki Swift
622687,Fuel Tank,Honda,945.12,Suzuki Cultus
378223,Oil Filter,MG Motors,671.8,Toyota Yaris
408730,Spark Plug,Changan,385.09,Suzuki Swift
966466,Steering Wheel,United Motors,120.18,Toyota Prius
242773,Headlight,Kia,259.83,Hyundai Elantra
160303,Shocck Absorber,Proton,518.38,Toyota Corolla
441726,Water Pump,Changan,275.95,Changan Alsvin
732981,Headlight,MG Motors,266.16,Hyundai Elantra
225955,Radiator Fan,Hyundai,971.06,Honda Civic
763400,Oil Filter,Suzuki,579.16,Suzuki Alto
697270,Tail Light,Prince Motors,993.0,Changan Alsvin
327234,Exhaust Pipe,Toyota,514.48,Nissan Sunny
895186,Air Filter,Honda,356.06,Toyota Prius
570457,Shocck Absorber,Prince Motors,432.91,MG HS
896468,AC Compressor,Toyota,26.82,Truck
440892,Clutch Kit,Hino Pak,750.02,Kia Sportage
460598,Brake Pad,Prince Motors,62.7,Toyota Vitz
653960,Tire,Proton,36.04,Toyota Corolla
50286,Alternator,MG Motors,165.37,Honda Civic
486152,Wheel Rim,Prince Motors,262.45,Suzuki Wagon R
902434,Brake Pad,Kia,338.33,Truck
598480,Ignition Coil,Ghandhara Nissan,924.8,Suzuki Bolan
623172,Air Filter,MG Motors,816.09,Toyota Fortuner
866928,Thermostat,MG Motors,979.19,Changan Alsvin
336371,Radiator Fan,Prince Motors,317.52,Kia Sportage
294369,Wheel Rim,Hino Pak,706.41,Changan Alsvin
980920,Brake Pad,Proton,402.45,Suzuki Cultus
323429,Water Pump,Prince Motors,933.69,Toyota Corolla
674953,Fuel Pump,Hino Pak,124.87,Suzuki Bolan
887633,Brake Pad,MG Motors,513.69,Toyota Hilux
398746,Ignition Coil,Kia,700.74,Hyundai Sonata
606272,Headlight,Hino Pak,853.22,Kia Sportage
350900,Exhaust Pipe,Kia,46.6,Toyota Corolla
230698,Headlight,Honda,49.63,Truck
482312,Shocck Absorber,Prince Motors,943.66,MG HS
530986,Fuel Tank,Kia,841.59,Suzuki Alto
731309,Shocck Absorber,Nissan,621.24,Toyota Land Cruiser
938436,Wheel Rim,Hyundai,663.42,Hyundai Elantra
108120,Oil Filter,Honda,614.24,Hyundai Elantra
829920,Spark Plug,Honda,933.64,Toyota Hilux
599209,Battery,Proton,832.75,Suzuki Cultus
845454,Clutch Kit,Nissan,163.94,Suzuki Mehran
806610,Clutch Kit,Prince Motors,875.7,Toyota Prius
837541,Alternator,Kia,631.91,Suzuki Alto
545552,Fuel Injector,Changan,916.12,Toyota Fortuner
379373,Radiator,Nissan,30.01,Hyundai Tucson
880523,Tail Light,Hyundai,556.83,Kia Sportage
586974,AC Compressor,Nissan,855.82,Honda BR-V
421923,Exhaust Pipe,Honda,519.79,Kia Picanto
499866,Radiator Fan,Suzuki,161.05,Hyundai Elantra
669858,Water Pump,Hyundai,402.84,MG HS
178607,Radiator,Hyundai,424.45,Hyundai Sonata
775908,Tire,Ghandhara Nissan,175.66,Changan Alsvin
345588,Thermostat,Ghandhara Nissan,855.85,Hyundai Elantra
400949,Fuel Tank,Prince Motors,871.39,Suzuki Bolan
403336,Starter Motor,Nissan,668.63,Truck
333847,Steering Wheel,Kia,724.01,Truck
338916,Starter Motor,Changan,370.12,Toyota Prius
